mine_request,mined,hardness,node_index,node_name,node_counter,node_identifier,blockchain_length,is_pool,number_of_nodes,mining_time
18,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,19,False,1,1.1187970638275146
18,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,19,True,2,1.3104300498962402
19,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,20,False,1,0.1996920108795166
19,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,20,False,1,1.744704008102417
19,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,20,True,2,0.9763669967651367
20,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,21,False,1,0.5767049789428711
20,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,21,False,1,0.569145917892456
20,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,21,True,2,0.30174994468688965
21,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,22,False,1,0.5760600566864014
21,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,22,False,1,0.3623080253601074
21,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,21,True,2,-
22,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,23,False,1,2.4140310287475586
22,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,23,False,1,0.9015669822692871
22,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,23,True,2,1.2647919654846191
23,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,24,False,1,0.5438599586486816
23,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,24,False,1,1.5683088302612305
23,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,24,True,2,1.2785999774932861
24,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,25,False,1,0.44936704635620117
24,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,25,False,1,1.1730461120605469
24,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,25,True,2,0.9521799087524414
25,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,26,False,1,1.2880778312683105
25,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,26,False,1,0.8644399642944336
25,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,26,True,2,1.0022270679473877
26,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,27,False,1,0.39205503463745117
26,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,27,False,1,0.4752171039581299
26,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,27,True,2,0.35760998725891113
27,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,28,False,1,1.3261511325836182
27,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,28,False,1,0.9362709522247314
27,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,28,True,2,0.29814600944519043
28,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,29,False,1,0.15931177139282227
28,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,29,False,1,0.5168452262878418
28,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,28,True,2,-
29,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,30,False,1,1.6780102252960205
29,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,30,False,1,0.49440670013427734
29,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,30,True,2,0.09508609771728516
30,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,31,False,1,1.0025227069854736
30,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,31,False,1,1.8608171939849854
30,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,31,True,2,1.0278851985931396
31,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,32,False,1,0.14771628379821777
31,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,32,False,1,0.4828917980194092
31,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,32,True,2,0.8256697654724121
32,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,33,False,1,1.238919973373413
32,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,33,False,1,0.45684003829956055
32,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,32,True,2,-
33,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,34,False,1,1.5211200714111328
33,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,34,False,1,0.9225368499755859
33,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,34,True,2,0.05893993377685547
34,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,35,False,1,0.24747800827026367
34,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,35,False,1,2.554898262023926
34,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,35,True,2,1.2654180526733398
35,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,36,False,1,1.8077528476715088
35,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,36,False,1,0.3799319267272949
35,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,36,True,2,0.9646639823913574
36,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,37,False,1,0.2518191337585449
36,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,37,False,1,0.5935239791870117
36,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,36,True,2,-
37,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,37,False,1,1.8669209480285645
37,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,37,False,1,1.4774599075317383
37,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,36,True,2,-
38,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,38,False,1,2.7216382026672363
38,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,38,False,1,2.3604049682617188
38,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,39,True,2,0.012399911880493164
39,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,39,False,1,0.19741177558898926
39,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,39,False,1,1.0405611991882324
39,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,39,True,2,-
40,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,40,False,1,0.3687453269958496
40,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,40,False,1,0.6112959384918213
40,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,40,True,2,-
41,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,41,False,1,0.43100786209106445
41,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,41,False,1,1.6909561157226562
41,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,42,True,2,0.3101687431335449
42,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,42,False,1,2.0121350288391113
42,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,42,False,1,3.176784038543701
42,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,42,True,2,1.8092057704925537
43,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,43,False,1,1.7897028923034668
43,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,43,False,1,0.44811487197875977
43,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,42,True,2,-
44,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,44,False,1,0.42012691497802734
44,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,44,False,1,0.447127103805542
44,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,43,True,2,2.15487003326416
45,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,45,False,1,2.178708076477051
45,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,45,False,1,2.0884158611297607
45,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,45,True,2,1.1397156715393066
46,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,46,False,1,2.9585530757904053
46,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,46,False,1,3.0223770141601562
46,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,46,True,2,1.7152330875396729
47,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,47,False,1,2.0005249977111816
47,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,47,False,1,2.0411031246185303
47,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,46,True,2,-
48,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,48,False,1,0.2619452476501465
48,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,48,False,1,0.2866029739379883
48,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,46,True,2,-
49,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,49,False,1,3.6193506717681885
49,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,49,False,1,1.1070129871368408
49,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,49,True,2,1.335592269897461
50,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,50,False,1,1.6961121559143066
50,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,50,False,1,3.529468059539795
50,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,50,True,2,2.748112916946411
51,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,51,False,1,1.4596450328826904
51,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,51,False,1,1.2322907447814941
51,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,51,True,2,0.8110201358795166
52,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,52,False,1,1.8086540699005127
52,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,52,False,1,1.9364399909973145
52,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,52,True,2,1.1570489406585693
53,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,53,False,1,0.27011775970458984
53,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,53,False,1,0.3967278003692627
53,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,52,True,2,-
54,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,54,False,1,1.4473531246185303
54,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,54,False,1,2.8101742267608643
54,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,54,True,2,0.040856122970581055
55,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,55,False,1,1.6297180652618408
55,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,55,False,1,0.025322914123535156
55,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,54,True,2,-
56,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,56,False,1,1.1356358528137207
56,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,56,False,1,0.3756370544433594
56,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,56,True,2,0.47882580757141113
57,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,57,False,1,1.1719110012054443
57,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,57,False,1,0.9105877876281738
57,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,57,True,2,0.9137778282165527
58,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,58,False,1,0.547062873840332
58,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,58,False,1,1.9732141494750977
58,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,58,True,2,0.6019370555877686
59,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,59,False,1,1.357802152633667
59,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,59,False,1,0.5995199680328369
59,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,59,True,2,1.583204984664917
60,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,60,False,1,1.3379137516021729
60,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,60,False,1,0.022131919860839844
60,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,60,True,2,0.8053791522979736
61,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,61,False,1,1.3337750434875488
61,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,61,False,1,2.9709510803222656
61,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,61,True,2,1.4387779235839844
62,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,62,False,1,2.0499370098114014
62,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,62,False,1,2.3151559829711914
62,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,62,True,2,1.4073028564453125
63,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,63,False,1,1.0120270252227783
63,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,63,False,1,0.14440202713012695
63,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,62,True,2,-
64,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,64,False,1,0.8086566925048828
64,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,64,False,1,0.9749419689178467
64,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,63,True,2,-
65,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,65,False,1,0.38803815841674805
65,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,65,False,1,2.369285821914673
65,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,64,True,2,0.9125800132751465
