mine_request,mined,hardness,node_index,node_name,node_counter,node_identifier,blockchain_length,is_pool,number_of_nodes,mining_time
86,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
86,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,79.28796696662903
86,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,77.91645908355713
87,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
87,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,79.41326904296875
87,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
88,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
88,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,80.82929992675781
88,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,4,True,2,0.8712389469146729
89,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
89,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,80.84871506690979
89,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
90,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
90,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,81.53766107559204
90,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,4,True,2,0.36446690559387207
91,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
91,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,82.83379197120667
91,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,82.07176494598389
92,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
92,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,83.24788403511047
92,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,83.00934886932373
93,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
93,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,83.48228096961975
93,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
94,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
94,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,84.39260292053223
94,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
95,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
95,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,85.09469509124756
95,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,84.89449501037598
96,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
96,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,86.35177493095398
96,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,4,True,2,0.11893200874328613
97,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
97,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,87.8337721824646
97,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,87.30107712745667
98,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
98,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,88.55181503295898
98,True,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,88.16654896736145
99,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
99,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,88.82577586174011
99,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
100,False,4,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
100,True,4,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.15945196151733
100,False,4,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
101,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
101,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.59226703643799
101,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,4,True,2,0.0032470226287841797
102,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
102,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.61353802680969
102,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
103,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
103,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.67100501060486
103,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.67246389389038
104,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
104,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.68268203735352
104,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.68742799758911
105,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
105,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.70711517333984
105,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.72137808799744
106,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
106,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.7900140285492
106,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.75839495658875
107,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
107,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.85046720504761
107,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.84241199493408
108,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
108,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.86919498443604
108,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
109,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
109,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.92979788780212
109,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.94792604446411
110,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
110,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.95576310157776
110,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.97203302383423
111,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
111,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,89.97918391227722
111,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,89.99172902107239
112,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
112,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.10455989837646
112,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.09508681297302
113,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
113,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.11050605773926
113,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.11182594299316
114,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
114,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.12440395355225
114,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.13179612159729
115,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
115,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.13755083084106
115,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.15871000289917
116,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
116,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.16463708877563
116,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
117,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
117,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.23174715042114
117,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.2365550994873
118,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
118,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.24171090126038
118,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
119,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
119,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.27831196784973
119,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.28211903572083
120,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
120,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.30430603027344
120,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
121,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
121,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.35828900337219
121,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
122,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
122,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.44154405593872
122,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.42368006706238
123,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
123,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.62895011901855
123,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.51982498168945
124,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
124,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.64800310134888
124,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.65094709396362
125,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
125,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.67325282096863
125,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
126,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
126,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.79710698127747
126,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
127,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
127,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.97751808166504
127,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.93585205078125
128,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
128,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,90.98405885696411
128,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,90.99351811408997
129,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
129,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.01640915870667
129,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.03198218345642
130,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
130,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.05800199508667
130,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.06653594970703
131,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
131,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.07588315010071
131,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.0827898979187
132,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
132,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.09291291236877
132,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.09752821922302
133,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
133,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.1010639667511
133,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
134,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
134,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.21656107902527
134,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.21900916099548
135,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
135,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.23180079460144
135,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.24498581886292
136,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
136,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.27199387550354
136,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.30445122718811
137,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
137,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.34856605529785
137,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.35107421875
138,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
138,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.35445404052734
138,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
139,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
139,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.43272495269775
139,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
140,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
140,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.51442790031433
140,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.53479194641113
141,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
141,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.56937003135681
141,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
142,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
142,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.64422297477722
142,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.6578140258789
143,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
143,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.66909503936768
143,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.68173503875732
144,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
144,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.7084789276123
144,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.72139406204224
145,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
145,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.76494121551514
145,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.75588417053223
146,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
146,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.79077887535095
146,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.79354095458984
147,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
147,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.81629705429077
147,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.81739592552185
148,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
148,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.8315761089325
148,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.83196902275085
149,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
149,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.83532094955444
149,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
150,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
150,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,91.89075994491577
150,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
151,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
151,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.04365491867065
151,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,91.99325799942017
152,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
152,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.0750081539154
152,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.09669303894043
153,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
153,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.14652490615845
153,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.1486029624939
154,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
154,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.1547839641571
154,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.17056798934937
155,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
155,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.21643090248108
155,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.22802591323853
156,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
156,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.26546597480774
156,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.26150298118591
157,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
157,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.27153205871582
157,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.27809119224548
158,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
158,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.2924530506134
158,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.32743000984192
159,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
159,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.37311601638794
159,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.37576198577881
160,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
160,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.38708114624023
160,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
161,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
161,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.46169996261597
161,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.47285890579224
162,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
162,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.49116706848145
162,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.50466704368591
163,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
163,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.50982999801636
163,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.52967405319214
164,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
164,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.54931902885437
164,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.58020210266113
165,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
165,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.60543704032898
165,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
166,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
166,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.66468787193298
166,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.67694592475891
167,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
167,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.7009220123291
167,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.71848511695862
168,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
168,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.74358797073364
168,True,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,3,True,2,92.74794411659241
169,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
169,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.75142621994019
169,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
170,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
170,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.8486340045929
170,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
171,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
171,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.91678500175476
171,False,3,2,"('Node-2',)",2,f31f56e0baca4ba69144b210563d9df6,2,True,2,-
172,False,3,0,"('Node-0',)",0,8ccdded6e9634c3c9c63e83d16c4b13a,2,False,1,-
172,True,3,1,"('Node-1',)",1,8a872d6989fe48a3ae95b3c838a343c3,3,False,1,92.98743987083435
